{'N_BLOCKING=1_avg': 247.306, 'N_BLOCKING=1_best': 247.306, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 242.458, 'N_BLOCKING=2_best': 242.458, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 244.051, 'N_BLOCKING=3_best': 244.051, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 248.688, 'xsmm_reference_best': 248.688, 'xsmm_reference_cpu_freq': 2.999871, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 594.1949999999999, 'N_BLOCKING=1_best': 594.1949999999999, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 647.642, 'N_BLOCKING=2_best': 647.642, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 628.918, 'N_BLOCKING=3_best': 628.918, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 249984, 'xsmm_reference_avg': 3875.253, 'xsmm_reference_best': 3875.253, 'xsmm_reference_cpu_freq': 2.999858, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 246.334, 'N_BLOCKING=1_best': 246.334, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 253.00699999999995, 'N_BLOCKING=2_best': 253.00699999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 248.799, 'N_BLOCKING=3_best': 248.799, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.01_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 248.92200000000003, 'xsmm_reference_best': 248.92200000000003, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 417.93600000000004, 'N_BLOCKING=1_best': 417.93600000000004, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 405.29, 'N_BLOCKING=2_best': 405.29, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 367.806, 'N_BLOCKING=3_best': 367.806, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.1_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 388.064, 'xsmm_reference_best': 388.064, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 553.765, 'N_BLOCKING=1_best': 553.765, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 391.86699999999996, 'N_BLOCKING=2_best': 391.86699999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 432.745, 'N_BLOCKING=3_best': 432.745, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.2_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 356.659, 'xsmm_reference_best': 356.659, 'xsmm_reference_cpu_freq': 2.999894, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 756.228, 'N_BLOCKING=1_best': 756.228, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 550.577, 'N_BLOCKING=2_best': 550.577, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 595.033, 'N_BLOCKING=3_best': 595.033, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.3_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 684.246, 'xsmm_reference_best': 684.246, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 985.814, 'N_BLOCKING=1_best': 985.814, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 720.4110000000001, 'N_BLOCKING=2_best': 720.4110000000001, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 752.635, 'N_BLOCKING=3_best': 752.635, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.4_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1111.855, 'xsmm_reference_best': 1111.855, 'xsmm_reference_cpu_freq': 2.999873, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 1246.685, 'N_BLOCKING=1_best': 1246.685, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 920.743, 'N_BLOCKING=2_best': 920.743, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 958.967, 'N_BLOCKING=3_best': 958.967, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.5_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1112.267, 'xsmm_reference_best': 1112.267, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 367.635, 'N_BLOCKING=1_best': 367.635, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.421, 'N_BLOCKING=2_best': 399.421, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 371.07399999999996, 'N_BLOCKING=3_best': 371.07399999999996, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 386.19500000000005, 'xsmm_reference_best': 386.19500000000005, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 469.804, 'N_BLOCKING=1_best': 469.804, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 319.547, 'N_BLOCKING=2_best': 319.547, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.636, 'N_BLOCKING=3_best': 368.636, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.15_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 303.01, 'xsmm_reference_best': 303.01, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 647.153, 'N_BLOCKING=1_best': 647.153, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 459.201, 'N_BLOCKING=2_best': 459.201, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 508.89, 'N_BLOCKING=3_best': 508.89, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.25_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 596.447, 'xsmm_reference_best': 596.447, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 340.95500000000004, 'N_BLOCKING=1_best': 340.95500000000004, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 367.096, 'N_BLOCKING=2_best': 367.096, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 360.004, 'N_BLOCKING=3_best': 360.004, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.025_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 359.868, 'xsmm_reference_best': 359.868, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 391.848, 'N_BLOCKING=1_best': 391.848, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 401.151, 'N_BLOCKING=2_best': 401.151, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.60699999999997, 'N_BLOCKING=3_best': 368.60699999999997, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.075_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 393.03200000000004, 'xsmm_reference_best': 393.03200000000004, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 441.158, 'N_BLOCKING=1_best': 441.158, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 377.564, 'N_BLOCKING=2_best': 377.564, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 367.98199999999997, 'N_BLOCKING=3_best': 367.98199999999997, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.125_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 363.077, 'xsmm_reference_best': 363.077, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 245.512, 'N_BLOCKING=1_best': 245.512, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 252.687, 'N_BLOCKING=2_best': 252.687, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 248.742, 'N_BLOCKING=3_best': 248.742, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.01_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 249.86300000000006, 'xsmm_reference_best': 249.86300000000006, 'xsmm_reference_cpu_freq': 2.999968, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 417.273, 'N_BLOCKING=1_best': 417.273, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 388.568, 'N_BLOCKING=2_best': 388.568, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 367.055, 'N_BLOCKING=3_best': 367.055, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.1_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 373.445, 'xsmm_reference_best': 373.445, 'xsmm_reference_cpu_freq': 2.999952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 552.127, 'N_BLOCKING=1_best': 552.127, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 387.447, 'N_BLOCKING=2_best': 387.447, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 435.319, 'N_BLOCKING=3_best': 435.319, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.2_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 554.056, 'xsmm_reference_best': 554.056, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 754.795, 'N_BLOCKING=1_best': 754.795, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 545.812, 'N_BLOCKING=2_best': 545.812, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 593.438, 'N_BLOCKING=3_best': 593.438, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.3_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 684.693, 'xsmm_reference_best': 684.693, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 987.672, 'N_BLOCKING=1_best': 987.672, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 721.929, 'N_BLOCKING=2_best': 721.929, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 760.7470000000001, 'N_BLOCKING=3_best': 760.7470000000001, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.4_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1140.76, 'xsmm_reference_best': 1140.76, 'xsmm_reference_cpu_freq': 2.99995, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 1248.491, 'N_BLOCKING=1_best': 1248.491, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 913.552, 'N_BLOCKING=2_best': 913.552, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 959.492, 'N_BLOCKING=3_best': 959.492, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.5_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1152.704, 'xsmm_reference_best': 1152.704, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 368.903, 'N_BLOCKING=1_best': 368.903, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 396.904, 'N_BLOCKING=2_best': 396.904, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 378.289, 'N_BLOCKING=3_best': 378.289, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 385.817, 'xsmm_reference_best': 385.817, 'xsmm_reference_cpu_freq': 2.999954, 'xsmm_reference_kernel_type': 'wide-sparse'}
