{'N_BLOCKING=1_avg': 247.589, 'N_BLOCKING=1_best': 247.589, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 241.731, 'N_BLOCKING=2_best': 241.731, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 243.126, 'N_BLOCKING=3_best': 243.126, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 249.404, 'xsmm_reference_best': 249.404, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 594.732, 'N_BLOCKING=1_best': 594.732, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 650.908, 'N_BLOCKING=2_best': 650.908, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 630.519, 'N_BLOCKING=3_best': 630.519, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 249984, 'xsmm_reference_avg': 3890.576, 'xsmm_reference_best': 3890.576, 'xsmm_reference_cpu_freq': 2.999871, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 245.924, 'N_BLOCKING=1_best': 245.924, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 252.566, 'N_BLOCKING=2_best': 252.566, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 248.597, 'N_BLOCKING=3_best': 248.597, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.01_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 249.118, 'xsmm_reference_best': 249.118, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 417.212, 'N_BLOCKING=1_best': 417.212, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 404.90099999999995, 'N_BLOCKING=2_best': 404.90099999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.091, 'N_BLOCKING=3_best': 368.091, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.1_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 388.061, 'xsmm_reference_best': 388.061, 'xsmm_reference_cpu_freq': 2.999876, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 553.267, 'N_BLOCKING=1_best': 553.267, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 396.192, 'N_BLOCKING=2_best': 396.192, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 437.038, 'N_BLOCKING=3_best': 437.038, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.2_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 354.155, 'xsmm_reference_best': 354.155, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 753.761, 'N_BLOCKING=1_best': 753.761, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 555.394, 'N_BLOCKING=2_best': 555.394, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 594.845, 'N_BLOCKING=3_best': 594.845, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.3_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 686.732, 'xsmm_reference_best': 686.732, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 985.894, 'N_BLOCKING=1_best': 985.894, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 717.321, 'N_BLOCKING=2_best': 717.321, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 752.775, 'N_BLOCKING=3_best': 752.775, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.4_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1109.441, 'xsmm_reference_best': 1109.441, 'xsmm_reference_cpu_freq': 2.999959, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 1250.802, 'N_BLOCKING=1_best': 1250.802, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 931.87, 'N_BLOCKING=2_best': 931.87, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 956.586, 'N_BLOCKING=3_best': 956.586, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.5_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1143.612, 'xsmm_reference_best': 1143.612, 'xsmm_reference_cpu_freq': 2.999857, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 367.518, 'N_BLOCKING=1_best': 367.518, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 397.657, 'N_BLOCKING=2_best': 397.657, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.29499999999996, 'N_BLOCKING=3_best': 369.29499999999996, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 386.422, 'xsmm_reference_best': 386.422, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 468.842, 'N_BLOCKING=1_best': 468.842, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 332.757, 'N_BLOCKING=2_best': 332.757, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.716, 'N_BLOCKING=3_best': 368.716, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.15_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 309.832, 'xsmm_reference_best': 309.832, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 647.273, 'N_BLOCKING=1_best': 647.273, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 466.117, 'N_BLOCKING=2_best': 466.117, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 511.515, 'N_BLOCKING=3_best': 511.515, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.25_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 596.067, 'xsmm_reference_best': 596.067, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 338.653, 'N_BLOCKING=1_best': 338.653, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 366.631, 'N_BLOCKING=2_best': 366.631, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 357.145, 'N_BLOCKING=3_best': 357.145, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.025_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 358.317, 'xsmm_reference_best': 358.317, 'xsmm_reference_cpu_freq': 2.999887, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 391.25699999999995, 'N_BLOCKING=1_best': 391.25699999999995, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.621, 'N_BLOCKING=2_best': 399.621, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 367.922, 'N_BLOCKING=3_best': 367.922, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.075_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 392.451, 'xsmm_reference_best': 392.451, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 441.10699999999997, 'N_BLOCKING=1_best': 441.10699999999997, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 376.494, 'N_BLOCKING=2_best': 376.494, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 367.727, 'N_BLOCKING=3_best': 367.727, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.125_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 364.39099999999996, 'xsmm_reference_best': 364.39099999999996, 'xsmm_reference_cpu_freq': 2.999942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 246.192, 'N_BLOCKING=1_best': 246.192, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 252.55100000000004, 'N_BLOCKING=2_best': 252.55100000000004, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 248.973, 'N_BLOCKING=3_best': 248.973, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.01_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 249.399, 'xsmm_reference_best': 249.399, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 416.222, 'N_BLOCKING=1_best': 416.222, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 389.691, 'N_BLOCKING=2_best': 389.691, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 366.198, 'N_BLOCKING=3_best': 366.198, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.1_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 372.969, 'xsmm_reference_best': 372.969, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 551.73, 'N_BLOCKING=1_best': 551.73, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 384.544, 'N_BLOCKING=2_best': 384.544, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 433.959, 'N_BLOCKING=3_best': 433.959, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.2_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 551.925, 'xsmm_reference_best': 551.925, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 754.41, 'N_BLOCKING=1_best': 754.41, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 546.995, 'N_BLOCKING=2_best': 546.995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 594.373, 'N_BLOCKING=3_best': 594.373, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.3_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 681.467, 'xsmm_reference_best': 681.467, 'xsmm_reference_cpu_freq': 2.999851, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 988.577, 'N_BLOCKING=1_best': 988.577, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 720.775, 'N_BLOCKING=2_best': 720.775, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 764.09, 'N_BLOCKING=3_best': 764.09, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.4_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1118.296, 'xsmm_reference_best': 1118.296, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 1245.434, 'N_BLOCKING=1_best': 1245.434, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 917.765, 'N_BLOCKING=2_best': 917.765, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 961.68, 'N_BLOCKING=3_best': 961.68, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.5_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1111.598, 'xsmm_reference_best': 1111.598, 'xsmm_reference_cpu_freq': 2.99996, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 368.408, 'N_BLOCKING=1_best': 368.408, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 397.222, 'N_BLOCKING=2_best': 397.222, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.76099999999997, 'N_BLOCKING=3_best': 369.76099999999997, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 385.86199999999997, 'xsmm_reference_best': 385.86199999999997, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
