{'N_BLOCKING=1_avg': 246.67700000000002, 'N_BLOCKING=1_best': 246.67700000000002, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 242.117, 'N_BLOCKING=2_best': 242.117, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 244.22299999999996, 'N_BLOCKING=3_best': 244.22299999999996, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 248.513, 'xsmm_reference_best': 248.513, 'xsmm_reference_cpu_freq': 2.999878, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 591.778, 'N_BLOCKING=1_best': 591.778, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 644.6949999999999, 'N_BLOCKING=2_best': 644.6949999999999, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 633.762, 'N_BLOCKING=3_best': 633.762, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 249984, 'xsmm_reference_avg': 3874.548, 'xsmm_reference_best': 3874.548, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 249.065, 'N_BLOCKING=1_best': 249.065, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 252.489, 'N_BLOCKING=2_best': 252.489, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 248.495, 'N_BLOCKING=3_best': 248.495, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.01_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 250.02, 'xsmm_reference_best': 250.02, 'xsmm_reference_cpu_freq': 2.999878, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 416.85699999999997, 'N_BLOCKING=1_best': 416.85699999999997, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.532, 'N_BLOCKING=2_best': 402.532, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.248, 'N_BLOCKING=3_best': 368.248, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.1_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 388.602, 'xsmm_reference_best': 388.602, 'xsmm_reference_cpu_freq': 2.999954, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 554.596, 'N_BLOCKING=1_best': 554.596, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 386.79, 'N_BLOCKING=2_best': 386.79, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 433.634, 'N_BLOCKING=3_best': 433.634, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.2_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 351.001, 'xsmm_reference_best': 351.001, 'xsmm_reference_cpu_freq': 2.999889, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 754.847, 'N_BLOCKING=1_best': 754.847, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 548.298, 'N_BLOCKING=2_best': 548.298, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 594.114, 'N_BLOCKING=3_best': 594.114, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.3_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 684.858, 'xsmm_reference_best': 684.858, 'xsmm_reference_cpu_freq': 2.999958, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 987.963, 'N_BLOCKING=1_best': 987.963, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 720.146, 'N_BLOCKING=2_best': 720.146, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 756.173, 'N_BLOCKING=3_best': 756.173, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.4_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1114.205, 'xsmm_reference_best': 1114.205, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 1247.8319999999999, 'N_BLOCKING=1_best': 1247.8319999999999, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 927.369, 'N_BLOCKING=2_best': 927.369, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 957.734, 'N_BLOCKING=3_best': 957.734, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.5_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1112.299, 'xsmm_reference_best': 1112.299, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 367.647, 'N_BLOCKING=1_best': 367.647, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 398.98199999999997, 'N_BLOCKING=2_best': 398.98199999999997, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.857, 'N_BLOCKING=3_best': 368.857, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 388.086, 'xsmm_reference_best': 388.086, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 469.412, 'N_BLOCKING=1_best': 469.412, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 322.139, 'N_BLOCKING=2_best': 322.139, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.613, 'N_BLOCKING=3_best': 369.613, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.15_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 310.573, 'xsmm_reference_best': 310.573, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 648.787, 'N_BLOCKING=1_best': 648.787, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 462.15, 'N_BLOCKING=2_best': 462.15, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 507.491, 'N_BLOCKING=3_best': 507.491, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.25_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 598.704, 'xsmm_reference_best': 598.704, 'xsmm_reference_cpu_freq': 2.999882, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 341.685, 'N_BLOCKING=1_best': 341.685, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 367.762, 'N_BLOCKING=2_best': 367.762, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 357.07399999999996, 'N_BLOCKING=3_best': 357.07399999999996, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.025_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 359.514, 'xsmm_reference_best': 359.514, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 391.296, 'N_BLOCKING=1_best': 391.296, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.186, 'N_BLOCKING=2_best': 400.186, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.56899999999996, 'N_BLOCKING=3_best': 368.56899999999996, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.075_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 395.519, 'xsmm_reference_best': 395.519, 'xsmm_reference_cpu_freq': 2.999956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 440.754, 'N_BLOCKING=1_best': 440.754, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 382.655, 'N_BLOCKING=2_best': 382.655, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.177, 'N_BLOCKING=3_best': 368.177, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.125_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 362.33399999999995, 'xsmm_reference_best': 362.33399999999995, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 246.299, 'N_BLOCKING=1_best': 246.299, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 252.322, 'N_BLOCKING=2_best': 252.322, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 249.183, 'N_BLOCKING=3_best': 249.183, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.01_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 249.771, 'xsmm_reference_best': 249.771, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 416.18499999999995, 'N_BLOCKING=1_best': 416.18499999999995, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 389.113, 'N_BLOCKING=2_best': 389.113, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 367.265, 'N_BLOCKING=3_best': 367.265, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.1_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 373.06399999999996, 'xsmm_reference_best': 373.06399999999996, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 552.2570000000001, 'N_BLOCKING=1_best': 552.2570000000001, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 387.113, 'N_BLOCKING=2_best': 387.113, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 435.499, 'N_BLOCKING=3_best': 435.499, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.2_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 551.925, 'xsmm_reference_best': 551.925, 'xsmm_reference_cpu_freq': 2.999857, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 754.892, 'N_BLOCKING=1_best': 754.892, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 545.345, 'N_BLOCKING=2_best': 545.345, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 589.8, 'N_BLOCKING=3_best': 589.8, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.3_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 681.736, 'xsmm_reference_best': 681.736, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 987.989, 'N_BLOCKING=1_best': 987.989, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 720.848, 'N_BLOCKING=2_best': 720.848, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 765.242, 'N_BLOCKING=3_best': 765.242, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.4_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1112.192, 'xsmm_reference_best': 1112.192, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 1245.171, 'N_BLOCKING=1_best': 1245.171, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 923.8340000000001, 'N_BLOCKING=2_best': 923.8340000000001, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 960.386, 'N_BLOCKING=3_best': 960.386, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.5_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1109.867, 'xsmm_reference_best': 1109.867, 'xsmm_reference_cpu_freq': 2.999857, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 368.397, 'N_BLOCKING=1_best': 368.397, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 394.80499999999995, 'N_BLOCKING=2_best': 394.80499999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 371.603, 'N_BLOCKING=3_best': 371.603, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 385.98400000000004, 'xsmm_reference_best': 385.98400000000004, 'xsmm_reference_cpu_freq': 2.999964, 'xsmm_reference_kernel_type': 'wide-sparse'}
