{'N_BLOCKING=1_avg': 246.808, 'N_BLOCKING=1_best': 246.808, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 242.145, 'N_BLOCKING=2_best': 242.145, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 243.49, 'N_BLOCKING=3_best': 243.49, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 248.833, 'xsmm_reference_best': 248.833, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 246.065, 'N_BLOCKING=1_best': 246.065, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 252.46000000000004, 'N_BLOCKING=2_best': 252.46000000000004, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 248.737, 'N_BLOCKING=3_best': 248.737, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.01_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 249.01800000000003, 'xsmm_reference_best': 249.01800000000003, 'xsmm_reference_cpu_freq': 2.999869, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 417.192, 'N_BLOCKING=1_best': 417.192, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.967, 'N_BLOCKING=2_best': 402.967, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.013, 'N_BLOCKING=3_best': 368.013, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.1_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 389.964, 'xsmm_reference_best': 389.964, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 553.912, 'N_BLOCKING=1_best': 553.912, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 387.0, 'N_BLOCKING=2_best': 387.0, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 435.726, 'N_BLOCKING=3_best': 435.726, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.2_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 355.141, 'xsmm_reference_best': 355.141, 'xsmm_reference_cpu_freq': 2.99995, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 755.408, 'N_BLOCKING=1_best': 755.408, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 552.823, 'N_BLOCKING=2_best': 552.823, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 596.908, 'N_BLOCKING=3_best': 596.908, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.3_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 684.451, 'xsmm_reference_best': 684.451, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 1034.132, 'N_BLOCKING=1_best': 1034.132, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 717.823, 'N_BLOCKING=2_best': 717.823, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 753.157, 'N_BLOCKING=3_best': 753.157, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.4_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1124.127, 'xsmm_reference_best': 1124.127, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 1247.693, 'N_BLOCKING=1_best': 1247.693, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 927.11, 'N_BLOCKING=2_best': 927.11, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 959.01, 'N_BLOCKING=3_best': 959.01, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.5_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1112.963, 'xsmm_reference_best': 1112.963, 'xsmm_reference_cpu_freq': 2.999954, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 367.885, 'N_BLOCKING=1_best': 367.885, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.886, 'N_BLOCKING=2_best': 399.886, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.201, 'N_BLOCKING=3_best': 369.201, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 387.41600000000005, 'xsmm_reference_best': 387.41600000000005, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 469.818, 'N_BLOCKING=1_best': 469.818, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 321.57, 'N_BLOCKING=2_best': 321.57, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.74, 'N_BLOCKING=3_best': 368.74, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.15_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 315.70500000000004, 'xsmm_reference_best': 315.70500000000004, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 646.6859999999999, 'N_BLOCKING=1_best': 646.6859999999999, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 460.966, 'N_BLOCKING=2_best': 460.966, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 507.616, 'N_BLOCKING=3_best': 507.616, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.25_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 597.495, 'xsmm_reference_best': 597.495, 'xsmm_reference_cpu_freq': 2.999952, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 341.44899999999996, 'N_BLOCKING=1_best': 341.44899999999996, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 366.662, 'N_BLOCKING=2_best': 366.662, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 355.377, 'N_BLOCKING=3_best': 355.377, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.025_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 358.47, 'xsmm_reference_best': 358.47, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 391.217, 'N_BLOCKING=1_best': 391.217, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 401.271, 'N_BLOCKING=2_best': 401.271, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.48800000000006, 'N_BLOCKING=3_best': 368.48800000000006, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.075_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 392.98, 'xsmm_reference_best': 392.98, 'xsmm_reference_cpu_freq': 2.999859, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 441.93600000000004, 'N_BLOCKING=1_best': 441.93600000000004, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 379.646, 'N_BLOCKING=2_best': 379.646, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 367.96000000000004, 'N_BLOCKING=3_best': 367.96000000000004, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.125_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 364.25800000000004, 'xsmm_reference_best': 364.25800000000004, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 246.11, 'N_BLOCKING=1_best': 246.11, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 252.144, 'N_BLOCKING=2_best': 252.144, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 249.965, 'N_BLOCKING=3_best': 249.965, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.01_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 250.45299999999997, 'xsmm_reference_best': 250.45299999999997, 'xsmm_reference_cpu_freq': 2.999969, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 416.01800000000003, 'N_BLOCKING=1_best': 416.01800000000003, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 387.942, 'N_BLOCKING=2_best': 387.942, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 367.292, 'N_BLOCKING=3_best': 367.292, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.1_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 372.835, 'xsmm_reference_best': 372.835, 'xsmm_reference_cpu_freq': 2.99986, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 553.329, 'N_BLOCKING=1_best': 553.329, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 393.846, 'N_BLOCKING=2_best': 393.846, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 436.306, 'N_BLOCKING=3_best': 436.306, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.2_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 550.861, 'xsmm_reference_best': 550.861, 'xsmm_reference_cpu_freq': 2.999926, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 753.693, 'N_BLOCKING=1_best': 753.693, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 543.789, 'N_BLOCKING=2_best': 543.789, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 595.412, 'N_BLOCKING=3_best': 595.412, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.3_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 681.671, 'xsmm_reference_best': 681.671, 'xsmm_reference_cpu_freq': 2.999871, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 990.179, 'N_BLOCKING=1_best': 990.179, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 718.353, 'N_BLOCKING=2_best': 718.353, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 763.793, 'N_BLOCKING=3_best': 763.793, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.4_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1115.52, 'xsmm_reference_best': 1115.52, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 1246.772, 'N_BLOCKING=1_best': 1246.772, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 916.811, 'N_BLOCKING=2_best': 916.811, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 957.256, 'N_BLOCKING=3_best': 957.256, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.5_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1124.373, 'xsmm_reference_best': 1124.373, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 368.88199999999995, 'N_BLOCKING=1_best': 368.88199999999995, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 397.768, 'N_BLOCKING=2_best': 397.768, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 376.63300000000004, 'N_BLOCKING=3_best': 376.63300000000004, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 385.773, 'xsmm_reference_best': 385.773, 'xsmm_reference_cpu_freq': 2.999965, 'xsmm_reference_kernel_type': 'wide-sparse'}
