{'N_BLOCKING=1_avg': 247.012, 'N_BLOCKING=1_best': 247.012, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 244.414, 'N_BLOCKING=2_best': 244.414, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 244.01, 'N_BLOCKING=3_best': 244.01, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 248.854, 'xsmm_reference_best': 248.854, 'xsmm_reference_cpu_freq': 2.999954, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 593.3779999999999, 'N_BLOCKING=1_best': 593.3779999999999, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 650.6610000000001, 'N_BLOCKING=2_best': 650.6610000000001, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 631.092, 'N_BLOCKING=3_best': 631.092, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 249984, 'xsmm_reference_avg': 3866.904, 'xsmm_reference_best': 3866.904, 'xsmm_reference_cpu_freq': 2.999853, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 246.726, 'N_BLOCKING=1_best': 246.726, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 252.19299999999998, 'N_BLOCKING=2_best': 252.19299999999998, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 248.937, 'N_BLOCKING=3_best': 248.937, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.01_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 246.36300000000006, 'xsmm_reference_best': 246.36300000000006, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 417.697, 'N_BLOCKING=1_best': 417.697, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.183, 'N_BLOCKING=2_best': 402.183, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.925, 'N_BLOCKING=3_best': 368.925, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.1_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 389.347, 'xsmm_reference_best': 389.347, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 555.348, 'N_BLOCKING=1_best': 555.348, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 388.41999999999996, 'N_BLOCKING=2_best': 388.41999999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 434.131, 'N_BLOCKING=3_best': 434.131, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.2_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 349.588, 'xsmm_reference_best': 349.588, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 756.514, 'N_BLOCKING=1_best': 756.514, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 546.81, 'N_BLOCKING=2_best': 546.81, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 597.962, 'N_BLOCKING=3_best': 597.962, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.3_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 684.421, 'xsmm_reference_best': 684.421, 'xsmm_reference_cpu_freq': 2.999878, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 986.776, 'N_BLOCKING=1_best': 986.776, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 720.085, 'N_BLOCKING=2_best': 720.085, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 760.207, 'N_BLOCKING=3_best': 760.207, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.4_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1128.263, 'xsmm_reference_best': 1128.263, 'xsmm_reference_cpu_freq': 2.999859, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 1246.754, 'N_BLOCKING=1_best': 1246.754, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 933.176, 'N_BLOCKING=2_best': 933.176, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 956.904, 'N_BLOCKING=3_best': 956.904, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.5_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1112.799, 'xsmm_reference_best': 1112.799, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 367.626, 'N_BLOCKING=1_best': 367.626, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 398.211, 'N_BLOCKING=2_best': 398.211, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.957, 'N_BLOCKING=3_best': 369.957, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 387.27099999999996, 'xsmm_reference_best': 387.27099999999996, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 470.448, 'N_BLOCKING=1_best': 470.448, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 330.351, 'N_BLOCKING=2_best': 330.351, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.23400000000004, 'N_BLOCKING=3_best': 369.23400000000004, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.15_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 315.10699999999997, 'xsmm_reference_best': 315.10699999999997, 'xsmm_reference_cpu_freq': 2.999836, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 648.01, 'N_BLOCKING=1_best': 648.01, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 461.996, 'N_BLOCKING=2_best': 461.996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 514.025, 'N_BLOCKING=3_best': 514.025, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.25_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 599.807, 'xsmm_reference_best': 599.807, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 340.60699999999997, 'N_BLOCKING=1_best': 340.60699999999997, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 366.298, 'N_BLOCKING=2_best': 366.298, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 357.73, 'N_BLOCKING=3_best': 357.73, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.025_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 359.484, 'xsmm_reference_best': 359.484, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 393.29200000000003, 'N_BLOCKING=1_best': 393.29200000000003, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 400.871, 'N_BLOCKING=2_best': 400.871, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.65200000000004, 'N_BLOCKING=3_best': 368.65200000000004, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.075_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 395.348, 'xsmm_reference_best': 395.348, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 441.867, 'N_BLOCKING=1_best': 441.867, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 378.513, 'N_BLOCKING=2_best': 378.513, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.07500000000005, 'N_BLOCKING=3_best': 368.07500000000005, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.125_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 366.308, 'xsmm_reference_best': 366.308, 'xsmm_reference_cpu_freq': 2.999988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 245.861, 'N_BLOCKING=1_best': 245.861, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 252.053, 'N_BLOCKING=2_best': 252.053, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 248.28, 'N_BLOCKING=3_best': 248.28, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.01_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 249.41899999999998, 'xsmm_reference_best': 249.41899999999998, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 417.57000000000005, 'N_BLOCKING=1_best': 417.57000000000005, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 389.258, 'N_BLOCKING=2_best': 389.258, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 367.394, 'N_BLOCKING=3_best': 367.394, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.1_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 373.094, 'xsmm_reference_best': 373.094, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 552.501, 'N_BLOCKING=1_best': 552.501, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 384.297, 'N_BLOCKING=2_best': 384.297, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 434.408, 'N_BLOCKING=3_best': 434.408, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.2_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 551.336, 'xsmm_reference_best': 551.336, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 754.432, 'N_BLOCKING=1_best': 754.432, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 541.419, 'N_BLOCKING=2_best': 541.419, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 594.546, 'N_BLOCKING=3_best': 594.546, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.3_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 681.168, 'xsmm_reference_best': 681.168, 'xsmm_reference_cpu_freq': 2.999967, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 986.934, 'N_BLOCKING=1_best': 986.934, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 720.2180000000001, 'N_BLOCKING=2_best': 720.2180000000001, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 761.0029999999999, 'N_BLOCKING=3_best': 761.0029999999999, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.4_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1117.567, 'xsmm_reference_best': 1117.567, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 1246.433, 'N_BLOCKING=1_best': 1246.433, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 921.018, 'N_BLOCKING=2_best': 921.018, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 957.807, 'N_BLOCKING=3_best': 957.807, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.5_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1118.233, 'xsmm_reference_best': 1118.233, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 368.628, 'N_BLOCKING=1_best': 368.628, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 396.204, 'N_BLOCKING=2_best': 396.204, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 372.256, 'N_BLOCKING=3_best': 372.256, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 385.461, 'xsmm_reference_best': 385.461, 'xsmm_reference_cpu_freq': 2.999954, 'xsmm_reference_kernel_type': 'wide-sparse'}
