{'N_BLOCKING=1_avg': 247.088, 'N_BLOCKING=1_best': 247.088, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 241.703, 'N_BLOCKING=2_best': 241.703, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 243.768, 'N_BLOCKING=3_best': 243.768, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 1800000, 'xsmm_reference_avg': 248.63599999999997, 'xsmm_reference_best': 248.63599999999997, 'xsmm_reference_cpu_freq': 2.999844, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 587.249, 'N_BLOCKING=1_best': 587.249, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 652.856, 'N_BLOCKING=2_best': 652.856, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 632.165, 'N_BLOCKING=3_best': 632.165, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 249984, 'xsmm_reference_avg': 3888.781, 'xsmm_reference_best': 3888.781, 'xsmm_reference_cpu_freq': 2.999925, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 246.08500000000004, 'N_BLOCKING=1_best': 246.08500000000004, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 252.549, 'N_BLOCKING=2_best': 252.549, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 248.87300000000005, 'N_BLOCKING=3_best': 248.87300000000005, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.01_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 249.293, 'xsmm_reference_best': 249.293, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 418.23, 'N_BLOCKING=1_best': 418.23, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 403.067, 'N_BLOCKING=2_best': 403.067, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 379.45500000000004, 'N_BLOCKING=3_best': 379.45500000000004, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.1_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 392.24699999999996, 'xsmm_reference_best': 392.24699999999996, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 554.331, 'N_BLOCKING=1_best': 554.331, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 387.254, 'N_BLOCKING=2_best': 387.254, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 432.79100000000005, 'N_BLOCKING=3_best': 432.79100000000005, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.2_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 351.235, 'xsmm_reference_best': 351.235, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 756.367, 'N_BLOCKING=1_best': 756.367, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 548.2, 'N_BLOCKING=2_best': 548.2, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 594.879, 'N_BLOCKING=3_best': 594.879, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.3_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 688.044, 'xsmm_reference_best': 688.044, 'xsmm_reference_cpu_freq': 2.999858, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 986.828, 'N_BLOCKING=1_best': 986.828, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 720.23, 'N_BLOCKING=2_best': 720.23, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 757.139, 'N_BLOCKING=3_best': 757.139, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.4_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1126.819, 'xsmm_reference_best': 1126.819, 'xsmm_reference_cpu_freq': 2.99996, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 1248.376, 'N_BLOCKING=1_best': 1248.376, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 930.846, 'N_BLOCKING=2_best': 930.846, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 960.234, 'N_BLOCKING=3_best': 960.234, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.5_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1113.826, 'xsmm_reference_best': 1113.826, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 367.653, 'N_BLOCKING=1_best': 367.653, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 398.054, 'N_BLOCKING=2_best': 398.054, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.966, 'N_BLOCKING=3_best': 370.966, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 385.644, 'xsmm_reference_best': 385.644, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 470.03200000000004, 'N_BLOCKING=1_best': 470.03200000000004, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 328.823, 'N_BLOCKING=2_best': 328.823, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 369.691, 'N_BLOCKING=3_best': 369.691, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.15_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 316.736, 'xsmm_reference_best': 316.736, 'xsmm_reference_cpu_freq': 2.99997, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 647.033, 'N_BLOCKING=1_best': 647.033, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 462.64700000000005, 'N_BLOCKING=2_best': 462.64700000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 509.063, 'N_BLOCKING=3_best': 509.063, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.25_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 598.293, 'xsmm_reference_best': 598.293, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 339.843, 'N_BLOCKING=1_best': 339.843, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 365.918, 'N_BLOCKING=2_best': 365.918, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 356.631, 'N_BLOCKING=3_best': 356.631, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.025_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 359.56500000000005, 'xsmm_reference_best': 359.56500000000005, 'xsmm_reference_cpu_freq': 2.999954, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 390.42, 'N_BLOCKING=1_best': 390.42, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 399.701, 'N_BLOCKING=2_best': 399.701, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.165, 'N_BLOCKING=3_best': 368.165, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.075_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 392.298, 'xsmm_reference_best': 392.298, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 441.895, 'N_BLOCKING=1_best': 441.895, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 378.92100000000005, 'N_BLOCKING=2_best': 378.92100000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 367.719, 'N_BLOCKING=3_best': 367.719, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/synth_mats/vary_density/q_16/r_128_c_128_p_0.125_uniq_16.txt', 'size_n': 1124976, 'xsmm_reference_avg': 363.097, 'xsmm_reference_best': 363.097, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 246.875, 'N_BLOCKING=1_best': 246.875, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 251.547, 'N_BLOCKING=2_best': 251.547, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 249.072, 'N_BLOCKING=3_best': 249.072, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.01_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 249.012, 'xsmm_reference_best': 249.012, 'xsmm_reference_cpu_freq': 2.999949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 415.907, 'N_BLOCKING=1_best': 415.907, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 387.91999999999996, 'N_BLOCKING=2_best': 387.91999999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 366.67, 'N_BLOCKING=3_best': 366.67, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.1_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 373.62300000000005, 'xsmm_reference_best': 373.62300000000005, 'xsmm_reference_cpu_freq': 2.999964, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 552.188, 'N_BLOCKING=1_best': 552.188, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 391.997, 'N_BLOCKING=2_best': 391.997, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 434.394, 'N_BLOCKING=3_best': 434.394, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.2_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 550.819, 'xsmm_reference_best': 550.819, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 754.621, 'N_BLOCKING=1_best': 754.621, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 545.7470000000001, 'N_BLOCKING=2_best': 545.7470000000001, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 591.355, 'N_BLOCKING=3_best': 591.355, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.3_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 683.072, 'xsmm_reference_best': 683.072, 'xsmm_reference_cpu_freq': 2.999829, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 987.897, 'N_BLOCKING=1_best': 987.897, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 717.558, 'N_BLOCKING=2_best': 717.558, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 763.443, 'N_BLOCKING=3_best': 763.443, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.4_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1118.879, 'xsmm_reference_best': 1118.879, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 1245.887, 'N_BLOCKING=1_best': 1245.887, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 928.501, 'N_BLOCKING=2_best': 928.501, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 960.504, 'N_BLOCKING=3_best': 960.504, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.5_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 1120.263, 'xsmm_reference_best': 1120.263, 'xsmm_reference_cpu_freq': 2.999968, 'xsmm_reference_kernel_type': 'dense'}
{'N_BLOCKING=1_avg': 368.055, 'N_BLOCKING=1_best': 368.055, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 396.591, 'N_BLOCKING=2_best': 396.591, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 371.158, 'N_BLOCKING=3_best': 371.158, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats/vary_density/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 1124976, 'xsmm_reference_avg': 385.269, 'xsmm_reference_best': 385.269, 'xsmm_reference_cpu_freq': 2.999951, 'xsmm_reference_kernel_type': 'wide-sparse'}
