{'K_BLOCKING=0_avg': 3.0093, 'K_BLOCKING=0_best': 3.0093, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 2.9972000000000003, 'K_BLOCKING=128_best': 2.9972000000000003, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 3.0008, 'K_BLOCKING=192_best': 3.0008, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 3.0027, 'K_BLOCKING=256_best': 3.0027, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 3.0124, 'K_BLOCKING=32_best': 3.0124, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 3.0199000000000003, 'K_BLOCKING=384_best': 3.0199000000000003, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 3.0419, 'K_BLOCKING=512_best': 3.0419, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 3.0306, 'K_BLOCKING=64_best': 3.0306, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 3.0033000000000003, 'K_BLOCKING=96_best': 3.0033000000000003, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.0207, 'xsmm_reference_best': 3.0207, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 72.986, 'K_BLOCKING=0_best': 72.986, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 108.72559999999999, 'K_BLOCKING=128_best': 108.72559999999999, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 97.713, 'K_BLOCKING=192_best': 97.713, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 72.96900000000001, 'K_BLOCKING=256_best': 72.96900000000001, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 122.5867, 'K_BLOCKING=32_best': 122.5867, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 73.2055, 'K_BLOCKING=384_best': 73.2055, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 73.0707, 'K_BLOCKING=512_best': 73.0707, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 107.3451, 'K_BLOCKING=64_best': 107.3451, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 109.4539, 'K_BLOCKING=96_best': 109.4539, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 64.5181, 'xsmm_reference_best': 64.5181, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 121.27590000000001, 'K_BLOCKING=0_best': 121.27590000000001, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 213.9206, 'K_BLOCKING=128_best': 213.9206, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 176.9894, 'K_BLOCKING=192_best': 176.9894, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 121.175, 'K_BLOCKING=256_best': 121.175, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 184.87539999999998, 'K_BLOCKING=32_best': 184.87539999999998, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 121.42490000000001, 'K_BLOCKING=384_best': 121.42490000000001, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 121.21489999999999, 'K_BLOCKING=512_best': 121.21489999999999, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 185.5653, 'K_BLOCKING=64_best': 185.5653, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 184.8687, 'K_BLOCKING=96_best': 184.8687, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 107.599, 'xsmm_reference_best': 107.599, 'xsmm_reference_cpu_freq': 2.999887, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 157.1577, 'K_BLOCKING=0_best': 157.1577, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 175.0452, 'K_BLOCKING=128_best': 175.0452, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 190.7134, 'K_BLOCKING=192_best': 190.7134, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 184.4447, 'K_BLOCKING=256_best': 184.4447, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 211.94740000000002, 'K_BLOCKING=32_best': 211.94740000000002, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 175.8795, 'K_BLOCKING=384_best': 175.8795, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 181.7783, 'K_BLOCKING=512_best': 181.7783, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 186.7481, 'K_BLOCKING=64_best': 186.7481, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 194.39159999999998, 'K_BLOCKING=96_best': 194.39159999999998, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 648, 'a_nonzero': 3888, 'a_rows': 216, 'a_size': 139968, 'a_unique': 18, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 136.0571, 'xsmm_reference_best': 136.0571, 'xsmm_reference_cpu_freq': 2.999865, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 127.8324, 'K_BLOCKING=0_best': 127.8324, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 193.4017, 'K_BLOCKING=128_best': 193.4017, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 194.05599999999998, 'K_BLOCKING=192_best': 194.05599999999998, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 127.55619999999999, 'K_BLOCKING=256_best': 127.55619999999999, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 245.11710000000002, 'K_BLOCKING=32_best': 245.11710000000002, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 127.7737, 'K_BLOCKING=384_best': 127.7737, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 128.1675, 'K_BLOCKING=512_best': 128.1675, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 217.906, 'K_BLOCKING=64_best': 217.906, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 204.7872, 'K_BLOCKING=96_best': 204.7872, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 216, 'a_nonzero': 3888, 'a_rows': 648, 'a_size': 139968, 'a_unique': 18, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 130.4425, 'xsmm_reference_best': 130.4425, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 65.4462, 'K_BLOCKING=0_best': 65.4462, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 77.5496, 'K_BLOCKING=128_best': 77.5496, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 75.1597, 'K_BLOCKING=192_best': 75.1597, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 77.7883, 'K_BLOCKING=256_best': 77.7883, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 80.2213, 'K_BLOCKING=32_best': 80.2213, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 65.58840000000001, 'K_BLOCKING=384_best': 65.58840000000001, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 65.506, 'K_BLOCKING=512_best': 65.506, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 80.0629, 'K_BLOCKING=64_best': 80.0629, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 77.9334, 'K_BLOCKING=96_best': 77.9334, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 343, 'a_nonzero': 294, 'a_rows': 294, 'a_size': 100842, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0029154518950437317, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 63.874, 'xsmm_reference_best': 63.874, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 106.39000000000001, 'K_BLOCKING=0_best': 106.39000000000001, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 158.3568, 'K_BLOCKING=128_best': 158.3568, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 154.0953, 'K_BLOCKING=192_best': 154.0953, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 142.8678, 'K_BLOCKING=256_best': 142.8678, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 175.3614, 'K_BLOCKING=32_best': 175.3614, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 106.04940000000002, 'K_BLOCKING=384_best': 106.04940000000002, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 106.60260000000001, 'K_BLOCKING=512_best': 106.60260000000001, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 178.36759999999998, 'K_BLOCKING=64_best': 178.36759999999998, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 146.0633, 'K_BLOCKING=96_best': 146.0633, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 93.7767, 'xsmm_reference_best': 93.7767, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 186.1751, 'K_BLOCKING=0_best': 186.1751, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 317.34749999999997, 'K_BLOCKING=128_best': 317.34749999999997, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 347.5107, 'K_BLOCKING=192_best': 347.5107, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 294.5261, 'K_BLOCKING=256_best': 294.5261, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 308.0141, 'K_BLOCKING=32_best': 308.0141, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 187.0451, 'K_BLOCKING=384_best': 187.0451, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 187.9012, 'K_BLOCKING=512_best': 187.9012, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 311.7569, 'K_BLOCKING=64_best': 311.7569, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 318.89459999999997, 'K_BLOCKING=96_best': 318.89459999999997, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 173.17919999999998, 'xsmm_reference_best': 173.17919999999998, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 269.9758, 'K_BLOCKING=0_best': 269.9758, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 328.02869999999996, 'K_BLOCKING=128_best': 328.02869999999996, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 351.99670000000003, 'K_BLOCKING=192_best': 351.99670000000003, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 310.3691, 'K_BLOCKING=256_best': 310.3691, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 397.1109, 'K_BLOCKING=32_best': 397.1109, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 325.8641, 'K_BLOCKING=384_best': 325.8641, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 288.5958, 'K_BLOCKING=512_best': 288.5958, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 372.227, 'K_BLOCKING=64_best': 372.227, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 375.7593, 'K_BLOCKING=96_best': 375.7593, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 1029, 'a_nonzero': 6468, 'a_rows': 343, 'a_size': 352947, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 234.1683, 'xsmm_reference_best': 234.1683, 'xsmm_reference_cpu_freq': 2.999867, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 224.38449999999997, 'K_BLOCKING=0_best': 224.38449999999997, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 350.4379, 'K_BLOCKING=128_best': 350.4379, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 333.6431, 'K_BLOCKING=192_best': 333.6431, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 336.4373, 'K_BLOCKING=256_best': 336.4373, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 429.2389, 'K_BLOCKING=32_best': 429.2389, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 223.9514, 'K_BLOCKING=384_best': 223.9514, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 224.01950000000002, 'K_BLOCKING=512_best': 224.01950000000002, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 392.8797, 'K_BLOCKING=64_best': 392.8797, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 380.5632, 'K_BLOCKING=96_best': 380.5632, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 343, 'a_nonzero': 6468, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 216.6773, 'xsmm_reference_best': 216.6773, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 92.4599, 'K_BLOCKING=0_best': 92.4599, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 125.27059999999999, 'K_BLOCKING=128_best': 125.27059999999999, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 114.8194, 'K_BLOCKING=192_best': 114.8194, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 118.34970000000001, 'K_BLOCKING=256_best': 118.34970000000001, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 144.3635, 'K_BLOCKING=32_best': 144.3635, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 92.4712, 'K_BLOCKING=384_best': 92.4712, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 92.3681, 'K_BLOCKING=512_best': 92.3681, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 135.4343, 'K_BLOCKING=64_best': 135.4343, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 130.4674, 'K_BLOCKING=96_best': 130.4674, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 343, 'a_nonzero': 2058, 'a_rows': 294, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 88.8555, 'xsmm_reference_best': 88.8555, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 106.6258, 'K_BLOCKING=0_best': 106.6258, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 158.5514, 'K_BLOCKING=128_best': 158.5514, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 154.4445, 'K_BLOCKING=192_best': 154.4445, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 143.1868, 'K_BLOCKING=256_best': 143.1868, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 174.6178, 'K_BLOCKING=32_best': 174.6178, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 106.97550000000001, 'K_BLOCKING=384_best': 106.97550000000001, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 106.83189999999999, 'K_BLOCKING=512_best': 106.83189999999999, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 177.9869, 'K_BLOCKING=64_best': 177.9869, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 145.6169, 'K_BLOCKING=96_best': 145.6169, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 93.8264, 'xsmm_reference_best': 93.8264, 'xsmm_reference_cpu_freq': 2.999865, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 186.8292, 'K_BLOCKING=0_best': 186.8292, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 318.3296, 'K_BLOCKING=128_best': 318.3296, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 344.8542, 'K_BLOCKING=192_best': 344.8542, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 295.6169, 'K_BLOCKING=256_best': 295.6169, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 308.6085, 'K_BLOCKING=32_best': 308.6085, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 188.8767, 'K_BLOCKING=384_best': 188.8767, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 186.4637, 'K_BLOCKING=512_best': 186.4637, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 314.1774, 'K_BLOCKING=64_best': 314.1774, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 313.06039999999996, 'K_BLOCKING=96_best': 313.06039999999996, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 172.5323, 'xsmm_reference_best': 172.5323, 'xsmm_reference_cpu_freq': 2.999952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 275.0209, 'K_BLOCKING=0_best': 275.0209, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 332.8618, 'K_BLOCKING=128_best': 332.8618, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 354.8642, 'K_BLOCKING=192_best': 354.8642, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 311.3904, 'K_BLOCKING=256_best': 311.3904, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 408.74969999999996, 'K_BLOCKING=32_best': 408.74969999999996, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 331.8977, 'K_BLOCKING=384_best': 331.8977, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 293.9183, 'K_BLOCKING=512_best': 293.9183, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 377.5245, 'K_BLOCKING=64_best': 377.5245, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 372.9046, 'K_BLOCKING=96_best': 372.9046, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 1029, 'a_nonzero': 7056, 'a_rows': 343, 'a_size': 352947, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 240.0817, 'xsmm_reference_best': 240.0817, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 225.4904, 'K_BLOCKING=0_best': 225.4904, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 351.9495, 'K_BLOCKING=128_best': 351.9495, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 333.0074, 'K_BLOCKING=192_best': 333.0074, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 334.9178, 'K_BLOCKING=256_best': 334.9178, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 438.20230000000004, 'K_BLOCKING=32_best': 438.20230000000004, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 223.8684, 'K_BLOCKING=384_best': 223.8684, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 223.83870000000002, 'K_BLOCKING=512_best': 223.83870000000002, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 399.48760000000004, 'K_BLOCKING=64_best': 399.48760000000004, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 383.18420000000003, 'K_BLOCKING=96_best': 383.18420000000003, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 343, 'a_nonzero': 7056, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 2110.4803, 'xsmm_reference_best': 2110.4803, 'xsmm_reference_cpu_freq': 2.99995, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 1.0104, 'K_BLOCKING=0_best': 1.0104, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 1.0165, 'K_BLOCKING=128_best': 1.0165, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 1.0349, 'K_BLOCKING=192_best': 1.0349, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 1.0203, 'K_BLOCKING=256_best': 1.0203, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 1.0045, 'K_BLOCKING=32_best': 1.0045, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 1.0349, 'K_BLOCKING=384_best': 1.0349, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 1.0244, 'K_BLOCKING=512_best': 1.0244, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 1.0209, 'K_BLOCKING=64_best': 1.0209, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 1.0257999999999998, 'K_BLOCKING=96_best': 1.0257999999999998, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/example_mats/quad/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 1.0253999999999999, 'xsmm_reference_best': 1.0253999999999999, 'xsmm_reference_cpu_freq': 2.999886, 'xsmm_reference_kernel_type': 'sparse'}
